,tipo,barrio,sup,pricem2,habs
22318,apartment,Belgrano,38.0,3184.21,1.0
22319,apartment,Palermo,66.0,3712.12,2.0
22320,apartment,Palermo,56.0,2589.29,1.0
22321,apartment,Villa Luro,33.0,1763.64,1.0
22322,apartment,Villa del Parque,60.0,2250.0,2.0
22323,apartment,Palermo,86.0,1918.6,3.0
22324,apartment,Belgrano,71.0,2605.63,2.0
22325,apartment,Villa Luro,46.0,1834.78,1.0
22326,apartment,Villa del Parque,60.0,2333.33,2.0
22327,apartment,Barrio Norte,56.0,4089.29,2.0
22328,apartment,Villa Luro,33.0,1893.94,1.0
22329,apartment,Villa del Parque,60.0,2500.0,2.0
22330,apartment,Villa Luro,33.0,1960.61,1.0
22331,apartment,Belgrano,88.0,4534.09,3.0
22332,apartment,Villa Luro,46.0,1860.87,1.0
22333,apartment,Villa Luro,46.0,1889.13,1.0
22334,apartment,San Nicolás,40.0,2125.0,2.0
22335,apartment,Villa Luro,46.0,1754.35,1.0
22336,apartment,Villa Luro,46.0,1823.91,1.0
22337,apartment,Villa Luro,46.0,1878.26,1.0
22338,apartment,Barrio Norte,162.0,4091.98,4.0
22339,apartment,Barrio Norte,134.0,4085.07,4.0
22340,apartment,Nuñez,150.0,3200.0,4.0
22341,apartment,Barrio Norte,66.0,4227.27,4.0
22342,apartment,Palermo,145.0,5855.17,4.0
22343,apartment,Barrio Norte,105.0,4259.05,4.0
22344,apartment,Recoleta,137.0,2992.7,4.0
22346,apartment,Barrio Norte,148.0,4239.19,4.0
22347,apartment,Puerto Madero,180.0,6388.89,4.0
22348,apartment,Barrio Norte,66.0,4313.64,4.0
22349,apartment,Belgrano,37.0,2981.08,1.0
22350,apartment,Barrio Norte,105.0,4328.57,4.0
22351,apartment,Puerto Madero,100.0,5500.0,2.0
22352,apartment,Belgrano,37.0,3100.0,1.0
22353,apartment,Barrio Norte,117.0,4531.62,4.0
22354,apartment,Belgrano,37.0,2910.81,1.0
22355,apartment,Barrio Norte,65.0,4561.54,4.0
22356,apartment,Almagro,50.0,1998.0,2.0
22357,apartment,Barrio Norte,95.0,4563.16,4.0
22358,apartment,Villa Crespo,38.0,2157.89,1.0
22359,apartment,Barrio Norte,84.0,4642.86,4.0
22361,apartment,Barrio Norte,168.0,4791.67,4.0
22362,apartment,Flores,27.0,2218.52,1.0
22363,apartment,Palermo,128.0,2734.38,2.0
22364,apartment,Barrio Norte,83.0,4646.99,4.0
22365,apartment,Barrio Norte,38.0,1707.89,1.0
22366,apartment,Barrio Norte,83.0,4649.4,4.0
22367,apartment,Barrio Norte,64.0,4521.88,4.0
22368,apartment,Flores,40.0,1875.0,2.0
22369,apartment,Barrio Norte,84.0,4879.76,4.0
22370,apartment,Barrio Norte,81.0,5020.99,4.0
22371,apartment,Puerto Madero,185.0,5945.95,3.0
22372,apartment,Caballito,56.0,3035.71,2.0
22373,apartment,Palermo,86.0,2674.42,3.0
22374,apartment,Barrio Norte,149.0,5236.24,4.0
22375,house,Palermo,300.0,5833.33,5.0
22376,apartment,Flores,44.0,2100.0,2.0
22377,apartment,Flores,44.0,2100.0,2.0
22378,apartment,Belgrano,140.0,4500.0,4.0
22379,PH,Flores,30.0,2363.33,2.0
22380,apartment,Palermo,205.0,6439.02,6.0
22381,apartment,Flores,52.0,2076.92,2.0
22382,apartment,Flores,43.0,2151.16,2.0
22383,apartment,Flores,43.0,2200.0,2.0
22384,apartment,Flores,44.0,2150.0,2.0
22385,apartment,Palermo,55.0,2618.18,2.0
22386,apartment,Flores,44.0,2150.0,2.0
22387,apartment,Puerto Madero,120.0,5833.33,3.0
22388,apartment,Villa Crespo,33.0,3519.09,4.0
22389,apartment,Villa Crespo,38.0,3381.58,4.0
22390,apartment,Palermo,75.0,4800.0,3.0
22391,apartment,Villa Devoto,40.0,2300.0,2.0
22392,house,Mataderos,432.0,844.91,4.0
22393,apartment,Almagro,91.0,2296.7,3.0
22394,apartment,Palermo,58.0,2155.17,2.0
22396,PH,Villa Urquiza,230.0,1195.65,5.0
22398,apartment,Palermo,44.0,2840.91,2.0
22399,apartment,Palermo,145.0,5855.17,4.0
22400,apartment,San Cristobal,33.0,2087.88,2.0
22401,apartment,Barracas,38.0,2105.26,3.0
22402,PH,Palermo,46.0,2152.17,2.0
22403,house,Flores,286.0,1118.53,4.0
22404,apartment,Barrio Norte,146.0,2260.27,4.0
22405,apartment,Palermo,146.0,2260.27,4.0
22406,apartment,Floresta,53.0,2075.47,2.0
22408,apartment,Saavedra,52.0,2750.0,2.0
22409,apartment,Villa Urquiza,84.0,2833.33,3.0
22410,apartment,Flores,27.0,2218.52,1.0
22412,house,Villa Urquiza,184.0,1005.43,4.0
22413,apartment,Balvanera,79.0,1582.28,4.0
22414,apartment,Colegiales,49.0,3061.22,1.0
22415,apartment,Belgrano,115.0,1608.7,3.0
22417,apartment,Belgrano,42.0,1880.95,2.0
22418,apartment,Belgrano,44.0,3522.73,1.0
22419,apartment,Parque Patricios,119.0,1512.61,3.0
22420,apartment,Palermo,74.0,3310.81,3.0
22421,house,Villa del Parque,340.0,1161.76,6.0
22422,apartment,Palermo,41.0,2634.15,1.0
22423,apartment,Parque Patricios,40.0,2683.85,2.0
22424,house,Boca,320.0,384.38,7.0
22425,apartment,Parque Patricios,34.0,2535.85,1.0
22426,house,Barracas,140.0,1064.29,6.0
22427,apartment,Recoleta,85.0,2741.18,3.0
22428,house,Villa del Parque,520.0,1019.23,5.0
22429,apartment,Coghlan,45.0,2666.67,3.0
22430,apartment,Belgrano,24.0,2875.0,1.0
22431,apartment,Saavedra,45.0,2044.44,1.0
22432,apartment,Almagro,44.0,2522.73,1.0
22433,apartment,Belgrano,88.0,2878.3,3.0
22434,apartment,Belgrano,157.0,2165.61,4.0
22435,apartment,Villa Pueyrredón,46.0,2282.61,1.0
22436,apartment,Villa Devoto,41.0,2439.02,1.0
22437,apartment,Belgrano,56.0,2678.57,1.0
22438,apartment,Almagro,62.0,2500.0,3.0
22439,apartment,Villa Urquiza,43.0,2162.79,1.0
22440,apartment,Parque Patricios,36.0,2361.11,2.0
22441,apartment,Villa Crespo,27.0,3074.07,1.0
22442,apartment,Belgrano,36.0,2416.67,1.0
22444,apartment,Belgrano,36.0,2416.67,1.0
22446,apartment,Almagro,59.0,2174.58,3.0
22448,apartment,Belgrano,106.0,2028.3,4.0
22449,apartment,Parque Patricios,100.0,1799.0,2.0
22450,house,Saavedra,120.0,2208.33,4.0
22451,apartment,Chacarita,36.0,2416.67,1.0
22454,house,Nuñez,270.0,1848.15,5.0
22455,PH,Villa del Parque,65.0,1676.92,3.0
22456,apartment,Villa del Parque,65.0,1676.92,3.0
22457,apartment,Floresta,78.0,1743.59,3.0
22458,house,Villa Urquiza,117.0,2136.75,4.0
22459,house,Saavedra,170.0,2058.82,4.0
22460,apartment,Villa Urquiza,66.0,1742.42,1.0
22462,apartment,Villa Urquiza,31.0,2709.68,1.0
22463,apartment,Belgrano,75.0,2520.0,3.0
22465,apartment,Colegiales,44.0,2954.55,2.0
22466,apartment,Villa Urquiza,85.0,2823.53,3.0
22469,apartment,Recoleta,100.0,2200.0,3.0
22470,apartment,Palermo,50.0,2900.0,3.0
22471,apartment,Palermo,50.0,3560.0,2.0
22472,apartment,Recoleta,54.0,3359.09,2.0
22475,apartment,Recoleta,34.0,3160.97,2.0
22476,apartment,Palermo,50.0,2860.0,1.0
22477,apartment,Belgrano,30.0,2533.33,1.0
22478,apartment,Recoleta,36.0,3162.44,2.0
22479,apartment,Palermo,35.0,3600.0,1.0
22480,apartment,Recoleta,34.0,3208.41,2.0
22481,apartment,Recoleta,36.0,3258.03,2.0
22482,apartment,Recoleta,54.0,3488.61,2.0
22483,apartment,Palermo,56.0,5089.29,2.0
22484,apartment,Palermo,137.0,2846.72,4.0
22485,apartment,Villa Crespo,122.0,2295.08,5.0
22486,house,Mataderos,492.0,853.66,5.0
22487,apartment,Villa Crespo,45.0,2644.44,2.0
22488,apartment,Recoleta,82.0,4512.2,3.0
22489,apartment,Belgrano,48.0,2687.5,2.0
22490,apartment,Nuñez,71.0,3098.59,2.0
22491,apartment,Congreso,75.0,1933.33,4.0
22492,apartment,Caballito,72.0,2041.67,2.0
22494,apartment,Caballito,51.0,2161.76,2.0
22495,apartment,Palermo,63.0,2619.05,3.0
22496,apartment,Caballito,40.0,2677.5,2.0
22497,apartment,Villa Crespo,66.0,3650.0,2.0
22498,apartment,Caballito,57.0,2682.11,2.0
22499,apartment,Palermo,97.0,3082.47,3.0
22500,apartment,Palermo,45.0,2844.44,2.0
22501,apartment,Caballito,49.0,2714.29,2.0
22503,apartment,Nuñez,42.0,2738.1,1.0
22504,apartment,Caballito,49.0,3642.86,2.0
22505,apartment,Barrio Norte,110.0,3363.64,4.0
22506,apartment,Caballito,53.0,3150.0,2.0
22507,apartment,Caballito,39.0,2961.54,1.0
22508,apartment,Nuñez,93.0,3064.52,3.0
22509,apartment,Palermo,92.0,3163.04,3.0
22510,apartment,Nuñez,42.0,2738.1,1.0
22511,apartment,Nuñez,42.0,2738.1,1.0
22512,apartment,Nuñez,133.0,2390.98,3.0
22514,apartment,Caballito,55.0,2454.55,2.0
22515,apartment,Flores,172.0,2383.72,4.0
22516,apartment,Flores,216.0,2777.78,5.0
22517,apartment,Nuñez,42.0,2714.29,1.0
22518,apartment,Flores,216.0,2824.07,5.0
22519,apartment,Nuñez,42.0,2714.29,1.0
22520,apartment,Villa Urquiza,114.0,170.22,4.0
22521,apartment,Flores,231.0,2770.56,5.0
22522,apartment,Nuñez,69.0,3521.74,3.0
22523,apartment,Flores,231.0,2813.85,5.0
22524,apartment,Flores,222.0,2702.7,5.0
22525,apartment,Barrio Norte,56.0,2142.86,2.0
22526,apartment,Flores,214.0,2289.72,4.0
22527,apartment,San Cristobal,72.0,1527.78,2.0
22528,apartment,Nuñez,71.0,2591.55,2.0
22529,apartment,Barrio Norte,88.0,2613.64,3.0
22530,apartment,Flores,231.0,2727.27,5.0
22531,apartment,Barrio Norte,32.0,2593.75,2.0
22532,apartment,Belgrano,60.0,2900.0,2.0
22533,apartment,Nuñez,110.0,2818.18,3.0
22534,apartment,Belgrano,42.0,2738.1,2.0
22535,apartment,Belgrano,60.0,2983.33,2.0
22536,apartment,Belgrano,134.0,1634.33,2.0
22537,apartment,Mataderos,41.0,2634.15,2.0
22538,apartment,Belgrano,59.0,3220.34,2.0
22539,apartment,Colegiales,126.0,2341.27,4.0
22540,apartment,Mataderos,270.0,1666.67,4.0
22541,apartment,Belgrano,86.0,3227.53,3.0
22542,apartment,Belgrano,52.0,2442.31,3.0
22543,apartment,Belgrano,62.0,3298.39,2.0
22544,apartment,Chacarita,177.0,2542.37,5.0
22545,house,Liniers,235.0,1553.19,3.0
22546,apartment,Palermo,95.0,3000.0,3.0
22547,apartment,Caballito,24.0,3208.33,2.0
22548,apartment,Belgrano,42.0,2857.14,2.0
22549,apartment,Belgrano,42.0,2857.14,2.0
22550,PH,Liniers,90.0,1500.0,3.0
22551,PH,Liniers,200.0,1075.0,4.0
22552,apartment,Belgrano,37.0,2972.97,1.0
22553,PH,Mataderos,63.0,1698.41,3.0
22554,apartment,Belgrano,36.0,3000.0,1.0
22555,PH,Mataderos,121.0,702.48,2.0
22556,apartment,Belgrano,36.0,3000.0,1.0
22557,apartment,Once,30.0,2000.0,1.0
22558,house,Mataderos,336.0,565.48,4.0
22559,apartment,Belgrano,36.0,3208.33,1.0
22560,apartment,Belgrano,36.0,3208.33,1.0
22561,house,Liniers,330.0,1196.97,6.0
22562,apartment,Belgrano,36.0,3194.44,1.0
22563,apartment,Mataderos,115.0,1200.0,3.0
22564,PH,Mataderos,100.0,890.0,3.0
22565,apartment,Belgrano,33.0,3227.27,1.0
22566,apartment,Belgrano,33.0,3227.27,1.0
22567,PH,Mataderos,115.0,1139.13,3.0
22568,apartment,Belgrano,33.0,3227.27,1.0
22569,apartment,Belgrano,33.0,3236.85,1.0
22570,PH,Mataderos,80.0,1025.0,3.0
22571,house,Mataderos,474.0,1160.34,5.0
22572,apartment,Belgrano,33.0,3236.85,1.0
22573,PH,Mataderos,178.0,617.98,3.0
22574,apartment,Belgrano,33.0,3236.85,1.0
22575,apartment,Belgrano,77.0,3102.6,4.0
22576,house,Mataderos,253.0,865.61,6.0
22577,apartment,Belgrano,30.0,3266.67,1.0
22578,house,Mataderos,476.0,735.29,5.0
22579,apartment,Belgrano,30.0,3266.67,1.0
22580,apartment,Nuñez,150.0,2933.33,4.0
22581,house,Mataderos,98.0,1734.69,3.0
22582,apartment,Villa Luro,50.0,1900.0,3.0
22583,apartment,Belgrano,30.0,3272.53,1.0
22584,house,Mataderos,190.0,1289.47,5.0
22585,apartment,Belgrano,44.0,3234.18,2.0
22587,apartment,Liniers,33.0,2181.82,1.0
22588,apartment,Belgrano,62.0,3201.61,2.0
22589,apartment,Mataderos,47.0,2085.11,2.0
22590,apartment,San Telmo,23.0,2826.09,2.0
22592,apartment,Belgrano,62.0,3201.61,2.0
22593,apartment,Liniers,53.0,2547.17,3.0
22594,apartment,Belgrano,62.0,3250.0,2.0
22595,apartment,Belgrano,55.0,3255.27,2.0
22596,house,Mataderos,575.0,513.04,3.0
22597,apartment,Once,40.0,2712.5,2.0
22599,apartment,Once,40.0,2812.5,2.0
22600,apartment,Once,77.0,1753.25,3.0
22601,PH,Mataderos,51.0,2098.04,2.0
22602,apartment,Once,71.0,2471.83,2.0
22603,apartment,Mataderos,75.0,2440.0,2.0
22604,apartment,Nuñez,77.0,2727.27,4.0
22605,apartment,Belgrano,140.0,2610.71,4.0
22606,apartment,Mataderos,66.0,2651.52,2.0
22607,apartment,Nuñez,96.0,3020.83,4.0
22608,apartment,Belgrano,140.0,2710.71,4.0
22609,apartment,Belgrano,140.0,2962.14,4.0
22610,apartment,Mataderos,38.0,2289.47,1.0
22611,apartment,Belgrano,140.0,3012.14,4.0
22612,house,Villa Luro,365.0,849.32,6.0
22613,apartment,Belgrano,140.0,2857.14,4.0
22614,apartment,Mataderos,36.0,2083.33,1.0
22615,apartment,Nuñez,60.0,2533.33,3.0
22616,apartment,Belgrano,149.0,2704.7,4.0
22617,apartment,Mataderos,36.0,2083.33,1.0
22618,apartment,Belgrano,149.0,2805.37,4.0
22619,apartment,Mataderos,39.0,2871.79,2.0
22620,apartment,Belgrano,149.0,2906.04,4.0
22622,apartment,Belgrano,149.0,2956.38,4.0
22623,apartment,Belgrano,149.0,3006.71,4.0
22624,apartment,Mataderos,33.0,2424.24,1.0
22625,apartment,Belgrano,149.0,2855.7,4.0
22626,apartment,Flores,239.0,2133.89,4.0
22627,apartment,Flores,153.0,2816.99,4.0
22628,PH,Mataderos,55.0,2272.73,3.0
22629,apartment,Once,35.0,2257.14,1.0
22630,PH,Mataderos,180.0,1138.89,2.0
22631,apartment,Mataderos,85.0,1341.18,4.0
22632,apartment,Once,40.0,2225.0,2.0
22633,PH,Mataderos,80.0,1687.5,3.0
22634,apartment,Once,35.0,2194.29,1.0
22635,apartment,Barrio Norte,184.0,2336.96,5.0
22636,apartment,Mataderos,30.0,2166.67,2.0
22637,apartment,Villa Urquiza,35.0,2368.57,3.0
22638,apartment,Barrio Norte,32.0,2653.12,1.0
22639,house,Mataderos,103.0,1699.03,3.0
22640,apartment,Villa Urquiza,41.0,2387.8,3.0
22641,apartment,Belgrano,137.0,6664.23,4.0
22642,apartment,Villa Urquiza,35.0,2511.43,3.0
22643,apartment,Belgrano,50.0,2398.0,2.0
22644,apartment,Villa Urquiza,35.0,2740.0,3.0
22645,apartment,Belgrano,38.0,2763.16,2.0
22646,apartment,Belgrano,30.0,2900.0,1.0
22647,apartment,Villa Urquiza,35.0,2797.14,3.0
22648,apartment,Villa Urquiza,35.0,2854.29,3.0
22649,house,Mataderos,140.0,2678.57,4.0
22650,apartment,Villa Urquiza,35.0,2911.43,3.0
22651,apartment,Villa Urquiza,41.0,2802.44,3.0
22652,apartment,Caballito,46.0,2586.96,2.0
22653,PH,Mataderos,70.0,2042.86,3.0
22654,apartment,Villa Urquiza,41.0,2851.22,3.0
22655,apartment,Mataderos,39.0,2705.13,2.0
22656,apartment,Villa Urquiza,76.0,2551.32,3.0
22657,apartment,Villa Urquiza,76.0,2630.26,3.0
22658,apartment,Mataderos,80.0,1687.5,3.0
22659,house,Liniers,136.0,1544.12,2.0
22660,apartment,Nuñez,37.0,2270.27,1.0
22661,apartment,Caballito,130.0,2192.31,3.0
22662,apartment,Flores,202.0,2970.3,5.0
22663,apartment,Belgrano,64.0,2648.44,2.0
22664,apartment,Mataderos,40.0,2825.0,2.0
22666,PH,Villa Luro,34.0,2441.18,2.0
22667,house,Mataderos,154.0,1136.36,4.0
22668,apartment,Mataderos,47.0,2553.19,2.0
22670,apartment,Mataderos,52.0,1538.46,2.0
22671,apartment,Mataderos,39.0,2897.44,2.0
22672,apartment,Mataderos,66.0,2681.82,2.0
22673,apartment,Mataderos,66.0,2727.27,2.0
22674,apartment,Mataderos,39.0,2692.31,2.0
22675,apartment,Mataderos,60.0,1800.0,3.0
22676,PH,Mataderos,38.0,2500.0,3.0
22677,PH,Mataderos,43.0,2139.53,3.0
22678,PH,Mataderos,65.0,1984.62,3.0
22679,house,Mataderos,240.0,1041.67,5.0
22680,apartment,Boca,29.0,1724.14,1.0
22681,apartment,Villa Luro,70.0,1785.71,3.0
22682,apartment,Liniers,80.0,1500.0,3.0
22683,apartment,Villa Luro,40.0,2100.0,1.0
22684,PH,Liniers,150.0,1333.33,3.0
22686,apartment,Liniers,38.0,1605.26,1.0
22687,apartment,Mataderos,65.0,1538.46,2.0
22688,house,Mataderos,250.0,1660.0,5.0
22689,house,Liniers,450.0,955.56,5.0
22692,apartment,Villa Luro,45.0,2222.22,2.0
22694,apartment,Villa Luro,36.0,2083.33,1.0
22695,apartment,Liniers,130.0,2038.46,3.0
22696,apartment,Liniers,180.0,1944.44,5.0
22697,apartment,Liniers,50.0,2000.0,2.0
22698,apartment,Palermo,75.0,3466.67,3.0
22699,apartment,Villa Luro,45.0,1600.0,1.0
22700,apartment,Palermo,50.0,3300.0,2.0
22701,apartment,Villa Pueyrredón,31.0,2516.13,1.0
22702,apartment,Liniers,35.0,2057.14,3.0
22703,apartment,Villa Luro,45.0,1666.67,3.0
22704,apartment,Almagro,122.0,2295.08,5.0
22705,apartment,Palermo,60.0,4333.33,2.0
22706,apartment,Villa Urquiza,52.0,1730.77,3.0
22707,apartment,Liniers,45.0,2177.78,2.0
22708,apartment,Villa Urquiza,64.0,2000.0,3.0
22709,apartment,Villa Urquiza,52.0,2025.96,3.0
22710,apartment,Villa Urquiza,64.0,1906.25,3.0
22711,apartment,Villa Urquiza,64.0,2062.5,2.0
22712,apartment,Villa Urquiza,125.0,3120.0,4.0
22713,apartment,Villa Urquiza,44.0,3136.36,2.0
22714,apartment,Puerto Madero,48.0,3958.33,2.0
22715,apartment,Villa Urquiza,64.0,2218.75,2.0
22717,apartment,Villa Urquiza,73.0,1493.15,3.0
22718,apartment,Belgrano,21.0,2904.76,1.0
22720,apartment,Villa Devoto,96.0,1927.08,2.0
22721,apartment,Villa Devoto,96.0,1927.08,2.0
22722,apartment,Villa Urquiza,53.0,2056.6,1.0
22723,apartment,Villa Devoto,62.0,2600.0,2.0
22724,apartment,Villa del Parque,39.0,1871.79,2.0
22726,apartment,Villa Devoto,62.0,2500.0,2.0
22727,apartment,Villa del Parque,51.0,1372.55,1.0
22728,apartment,Villa Devoto,62.0,2600.0,2.0
22729,apartment,Belgrano,108.0,2934.91,4.0
22730,apartment,Villa Devoto,140.0,2061.43,3.0
22731,apartment,Belgrano,108.0,2962.96,4.0
22732,apartment,Villa Devoto,99.0,2600.0,3.0
22733,apartment,Belgrano,38.0,2815.79,1.0
22734,apartment,Villa Devoto,99.0,2600.0,3.0
22735,apartment,Belgrano,108.0,2981.48,4.0
22736,apartment,Villa Devoto,72.0,2600.0,3.0
22737,apartment,Belgrano,38.0,3052.63,1.0
22738,apartment,Villa Devoto,72.0,2600.0,3.0
22739,apartment,Villa Devoto,72.0,2600.0,3.0
22740,apartment,Villa Devoto,81.0,2600.0,3.0
22743,apartment,Palermo,73.0,3630.14,3.0
22744,apartment,Flores,64.0,2031.25,3.0
22745,PH,Mataderos,205.0,1121.95,4.0
22746,apartment,Mataderos,150.0,2133.33,4.0
22747,apartment,Flores,64.0,2062.5,3.0
22748,apartment,Mataderos,150.0,2133.33,4.0
22749,apartment,Flores,39.0,1948.72,3.0
22750,apartment,Mataderos,150.0,2133.33,4.0
22751,apartment,Flores,64.0,2343.75,3.0
22752,apartment,Flores,39.0,2076.92,3.0
22753,apartment,Flores,38.0,2157.89,3.0
22754,apartment,Liniers,95.0,2105.26,3.0
22755,apartment,Flores,64.0,2500.0,3.0
22756,apartment,Liniers,95.0,2105.26,3.0
22757,apartment,Flores,67.0,2164.18,3.0
22758,store,Liniers,95.0,2105.26,3.0
22760,apartment,Barracas,48.0,1875.0,1.0
22761,apartment,Villa Luro,50.0,3100.0,2.0
22762,apartment,Barracas,48.0,1708.33,2.0
22764,apartment,Barracas,48.0,1729.17,2.0
22765,apartment,Floresta,46.0,2434.78,2.0
22766,apartment,Saavedra,49.0,2244.9,2.0
22767,apartment,Barracas,48.0,1750.0,1.0
22768,apartment,Barracas,48.0,1750.0,1.0
22770,PH,Villa Urquiza,84.0,1726.19,3.0
22771,apartment,Barracas,48.0,1770.83,1.0
22773,apartment,Barracas,48.0,1791.67,1.0
22774,apartment,Barracas,48.0,1812.5,1.0
22775,apartment,Villa Ortuzar,40.0,2575.0,2.0
22776,apartment,Barracas,48.0,1812.5,1.0
22778,apartment,Barracas,48.0,1833.33,1.0
22779,PH,Liniers,120.0,2250.0,4.0
22780,apartment,Liniers,165.0,2666.67,5.0
22781,apartment,Barracas,48.0,1833.33,1.0
22782,apartment,Barracas,48.0,1833.33,1.0
22783,apartment,Barracas,68.0,1308.82,1.0
22784,PH,Mataderos,130.0,1192.31,3.0
22785,apartment,Barracas,48.0,1854.17,1.0
22786,apartment,Barracas,48.0,1875.0,1.0
22787,apartment,Barracas,48.0,2708.33,1.0
22788,apartment,Boedo,45.0,1844.44,2.0
22789,apartment,Boedo,43.0,1860.47,2.0
22790,apartment,Boedo,32.0,2187.5,1.0
22791,apartment,Boedo,86.0,1802.33,3.0
22792,apartment,Boedo,71.0,1500.83,1.0
22793,apartment,Boedo,73.0,1498.13,1.0
22794,apartment,Boedo,35.0,2123.17,1.0
22795,apartment,Boedo,29.0,2113.77,1.0
22796,apartment,Boedo,32.0,2455.41,1.0
22797,apartment,Boedo,35.0,2470.89,1.0
22798,apartment,Boedo,35.0,2515.75,1.0
22799,apartment,Boedo,32.0,2511.5,1.0
22800,apartment,Boedo,35.0,2515.75,1.0
22801,apartment,Boedo,32.0,2511.5,1.0
22802,apartment,Boedo,35.0,2586.26,1.0
22803,apartment,Boedo,35.0,2586.26,1.0
22804,apartment,Boedo,32.0,2511.5,1.0
22805,apartment,Boedo,35.0,2586.26,1.0
22806,apartment,Palermo,140.0,3000.0,4.0
22807,apartment,Boedo,35.0,2570.23,1.0
22808,apartment,Recoleta,24.0,3333.33,1.0
22809,apartment,Recoleta,29.0,3103.45,2.0
22810,apartment,Boedo,32.0,2511.5,1.0
22811,apartment,Recoleta,50.0,2400.0,1.0
22812,apartment,Boedo,32.0,2602.63,1.0
22813,apartment,Palermo,46.0,3413.04,2.0
22814,apartment,Boedo,31.0,2619.65,1.0
22815,apartment,Balvanera,33.0,2866.67,1.0
22816,apartment,Boedo,35.0,2877.89,1.0
22817,apartment,Recoleta,81.0,2987.65,3.0
22818,apartment,Boedo,35.0,2861.87,1.0
22819,apartment,Boedo,31.0,2708.3,1.0
22820,apartment,Recoleta,90.0,3222.22,4.0
22821,apartment,Boedo,35.0,3014.1,1.0
22822,apartment,Recoleta,122.0,2868.85,4.0
22823,apartment,Boedo,35.0,3014.1,1.0
22824,apartment,Recoleta,124.0,4354.84,4.0
22825,apartment,Congreso,30.0,3166.67,1.0
22826,apartment,Boedo,31.0,2843.99,1.0
22827,apartment,Caballito,81.0,2320.99,4.0
22828,apartment,Recoleta,120.0,2750.0,2.0
22829,apartment,Balvanera,36.0,2500.0,2.0
22830,apartment,Recoleta,45.0,3733.33,3.0
22831,apartment,Recoleta,70.0,5642.86,2.0
22832,apartment,Recoleta,28.0,4285.71,1.0
22833,apartment,Balvanera,30.0,1500.0,1.0
22834,apartment,Palermo,33.0,2727.27,1.0
22835,apartment,Boedo,30.0,2300.0,2.0
22836,apartment,Recoleta,113.0,5088.5,3.0
22837,apartment,San Cristobal,56.0,2053.57,2.0
22838,apartment,Boedo,79.0,1860.76,3.0
22839,apartment,Liniers,53.0,1698.11,2.0
22840,apartment,Mataderos,57.0,1403.51,2.0
22841,apartment,Congreso,90.0,1500.0,4.0
22842,PH,San Cristobal,48.0,2000.0,3.0
22844,apartment,Palermo,77.0,5844.16,3.0
22846,apartment,Belgrano,84.0,5821.43,3.0
22849,apartment,Palermo,55.0,2836.36,1.0
22850,apartment,Belgrano,163.0,5490.8,5.0
22851,apartment,San Cristobal,72.0,1666.67,3.0
22853,apartment,Belgrano,204.0,6779.41,6.0
22854,apartment,Palermo,51.0,3039.22,2.0
22855,apartment,Constitución,37.0,1486.49,1.0
22856,apartment,Belgrano,43.0,4162.79,1.0
22857,apartment,San Cristobal,43.0,1325.58,2.0
22858,apartment,Palermo,67.0,3656.72,2.0
22859,apartment,Palermo,78.0,3232.82,3.0
22860,apartment,Boedo,19.0,2736.84,1.0
22861,apartment,Belgrano,68.0,4617.65,2.0
22862,apartment,Palermo,89.0,3539.33,3.0
22864,apartment,Palermo,37.0,3518.92,4.0
22867,apartment,Palermo,41.0,3781.32,1.0
22869,apartment,Palermo,113.0,3703.94,4.0
22870,apartment,Colegiales,126.0,3015.87,4.0
22871,apartment,Colegiales,233.0,2060.09,7.0
22872,apartment,Palermo,129.0,3666.41,3.0
22873,apartment,Palermo,98.0,3699.38,3.0
22874,apartment,Palermo,171.0,3665.8,3.0
